freq,unit,landuse,geo,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
A,KM2,L0008,BE344,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1352.0,1355.0,1355.0,1355.0,1355.0,1355.0
A,KM2,L0008,BE345,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,771.0,768.0,771.0,771.0,771.0,771.0,771.0
A,KM2,L0008,BE35,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3658.0,3655.0,3655.0,3655.0,3655.0,3655.0
A,KM2,L0008,BE351,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0
A,KM2,L0008,BE352,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1163.0,1160.0,1160.0,1160.0,1160.0,1160.0
A,KM2,L0008,BE353,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0,906.0
A,KM2,L0008,BG,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,108991.5,108932.0b,108932.0,108932.0,108992.0,108396.0
A,KM2,L0008,BG3,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,67027.1,67041.9b,67041.9,67041.9,67027.0,66757.0
A,KM2,L0008,BG31,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18639.9,18640.6b,18640.6,18640.6,18640.0,18622.0
A,KM2,L0008,BG311,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2957.5,2957.9b,2957.9,2957.9,2957.0,2950.0
A,KM2,L0008,BG312,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3541.8,3538.9b,3538.9,3538.9,3542.0,3537.0
A,KM2,L0008,BG313,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3552.7,3552.4b,3552.4,3552.4,3553.0,3547.0
A,KM2,L0008,BG314,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4499.8,4493.2b,4493.2,4493.2,4500.0,4488.0
A,KM2,L0008,BG315,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4088.2,4098.2b,4098.2,4098.2,4088.0,4100.0
A,KM2,L0008,BG32,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14707.9,14538.2b,14538.2,14538.2,14708.0,14398.0
A,KM2,L0008,BG321,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4567.6,4564.6b,4564.6,4564.6,4568.0,4568.0
A,KM2,L0008,BG322,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2003.1,2005.4b,2005.4,2005.4,2003.0,1878.0
A,KM2,L0008,BG323,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2726.4,2784.4b,2784.4,2784.4,2726.0,2782.0
A,KM2,L0008,BG324,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2620.8,2397.2b,2397.2,2397.2,2621.0,2385.0
A,KM2,L0008,BG325,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2790.0,2786.6b,2786.6,2786.6,2790.0,2785.0
A,KM2,L0008,BG33,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14315.9,14464.5b,14464.5,14464.5,14316.0,14467.0
A,KM2,L0008,BG331,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3745.1,3747.7b,3747.7,3747.7,3745.0,3748.0
A,KM2,L0008,BG332,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4706.2,4701.9b,4701.9,4701.9,4706.0,4706.0
A,KM2,L0008,BG333,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3340.8,3341.8b,3341.8,3341.8,3341.0,3340.0
A,KM2,L0008,BG334,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2523.8,2673.1b,2673.1,2673.1,2524.0,2673.0
A,KM2,L0008,BG34,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,19363.4,19398.6b,19398.6,19398.6,19363.0,19270.0
A,KM2,L0008,BG341,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7558.6,7570.9b,7570.9,7570.9,7559.0,7471.0
A,KM2,L0008,BG342,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3479.3,3488.7b,3488.7,3488.7,3479.0,3480.0
A,KM2,L0008,BG343,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3295.2,3295.8b,3295.8,3295.8,3295.0,3295.0
A,KM2,L0008,BG344,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5030.3,5043.2b,5043.2,5043.2,5030.0,5024.0
A,KM2,L0008,BG4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,41964.4,41890.1b,41890.1,41890.1,41965.0,41639.0
A,KM2,L0008,BG41,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20098.5,20039.2b,20039.2,20039.2,20099.0,19820.0
A,KM2,L0008,BG411,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1305.8,1235.9b,1235.9,1235.9,1306.0,1280.0
A,KM2,L0008,BG412,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7010.1,7014.6b,7014.6,7014.6,7010.0,6917.0
A,KM2,L0008,BG413,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6396.9,6394.8b,6394.8,6394.8,6397.0,6232.0
A,KM2,L0008,BG414,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2363.7,2361.0b,2361.0,2361.0,2364.0,2335.0
A,KM2,L0008,BG415,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3022.0,3032.9b,3032.9,3032.9,3022.0,3056.0
A,KM2,L0008,BG42,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21865.9,21850.9b,21850.9,21850.9,21866.0,21819.0
A,KM2,L0008,BG421,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5802.5,5769.3b,5769.3,5769.3,5803.0,5825.0
A,KM2,L0008,BG422,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5412.6,5415.2b,5415.2,5415.2,5413.0,5440.0
A,KM2,L0008,BG423,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4342.2,4343.4b,4343.4,4343.4,4342.0,4216.0
A,KM2,L0008,BG424,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3167.2,3182.9b,3182.9,3182.9,3167.0,3183.0
A,KM2,L0008,BG425,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3141.5,3140.1b,3140.1,3140.1,3141.0,3155.0
A,KM2,L0008,CH,39994.7,39994.7,39994.7,39994.7,39995.5,39995.5,39994.7,39994.7,39994.7,39994.7,39995.5,39995.5,39995.5,39995.4,39995.5,39996.0,39995.7,39995.8,39995.8,39995.8,39995.8,39995.8,39995.8,39995.8,39995.8,39993.0
A,KM2,L0008,CH0,39994.7,39994.7,39994.7,39994.7,39995.5,39995.5,39994.7,39994.7,39994.7,39994.7,39995.5,39995.5,39995.5,39995.4,39995.5,39996.0,39995.7,39995.8,39995.8,39995.8,39995.8,39995.8,39995.8,39995.8,39995.8,39993.0
A,KM2,L0008,CH01,8281.8,8281.8,8281.8,8281.8,8281.9,8281.9,8281.9,8281.9,8281.9,8281.9,8282.0,8282.0,8282.0,8282.0,8281.9,8282.0,8282.1,8282.1,8282.1,8282.1,8282.1,8282.1,8282.1,8282.1,8282.2,8281.0
A,KM2,L0008,CH011,2822.4,2822.4,2822.4,2822.4,2822.7,2822.7,2822.5,2822.5,2822.5,2822.5,2822.6,2822.6,2822.6,2822.7,2822.7,2823.0,2822.7,2822.7,2822.7,2822.7,2822.7,2822.7,2822.7,2822.7,2822.7,2821.0
A,KM2,L0008,CH012,5213.8,5213.8,5213.8,5213.8,5213.6,5213.6,5213.8,5213.8,5213.8,5213.8,5213.7,5213.7,5213.7,5213.6,5213.6,5214.0,5213.6,5213.6,5213.6,5213.6,5213.6,5213.6,5213.6,5213.6,5213.7,5214.0
A,KM2,L0008,CH013,245.7,245.7,245.7,245.7,245.6,245.6,245.6,245.6,245.6,245.6,245.7,245.7,245.7,245.6,245.6,246.0,245.8,245.8,245.8,245.8,245.8,245.8,245.8,245.8,245.8,246.0
A,KM2,L0008,CH02,9869.9,9869.9,9869.9,9869.9,9781.0,9781.0,9780.2,9780.2,9780.2,9780.2,9780.8,9780.8,9780.8,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.0,9781.2,9780.0
A,KM2,L0008,CH021,5932.5,5932.5,5932.5,5932.5,5841.2,5841.2,5842.8,5842.8,5840.8,5840.8,5841.0,5841.0,5841.0,5841.2,5841.2,5841.0,5841.2,5841.2,5841.2,5841.2,5841.2,5841.2,5841.2,5841.2,5841.0,5840.0
A,KM2,L0008,CH022,1593.6,1593.6,1593.6,1593.6,1593.8,1593.8,1593.6,1593.6,1593.6,1593.6,1593.7,1593.7,1593.7,1593.8,1593.8,1594.0,1593.8,1593.8,1593.8,1593.8,1593.8,1593.8,1593.8,1593.8,1593.9,1594.0
A,KM2,L0008,CH023,790.6,790.6,790.6,790.6,790.6,790.6,790.6,790.6,790.6,790.6,790.6,790.6,790.6,790.6,790.6,791.0,790.5,790.5,790.5,790.5,790.5,790.5,790.5,790.5,790.4,790.0
A,KM2,L0008,CH024,716.7,716.7,716.7,716.7,716.9,716.9,716.7,716.7,716.7,716.7,717.0,717.0,717.0,716.9,716.9,717.0,716.9,716.9,716.9,716.9,716.9,716.9,716.9,716.9,717.3,717.0
A,KM2,L0008,CH025,836.5,836.5,836.5,836.5,838.5,838.5,836.4,836.4,838.5,838.5,838.5,838.5,838.5,838.5,838.5,839.0,838.6,838.6,838.6,838.6,838.6,838.6,838.6,838.6,838.6,839.0
A,KM2,L0008,CH03,1859.9,1859.9,1859.9,1859.9,1949.6,1949.6,1949.4,1949.4,1949.4,1949.4,1949.5,1949.5,1949.5,1949.6,1949.6,1950.0,1949.6,1949.6,1949.6,1949.6,1949.6,1949.6,1949.6,1949.6,1949.8,1950.0
A,KM2,L0008,CH031,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
A,KM2,L0008,CH032,428.0,428.0,428.0,428.0,517.5,517.5,517.6,517.6,517.6,517.6,517.6,517.6,517.6,517.5,517.5,518.0,517.5,517.6,517.6,517.6,517.6,517.6,517.6,517.6,517.7,518.0
A,KM2,L0008,CH033,1394.9,1394.9,1394.9,1394.9,1395.0,1395.0,1394.9,1394.9,1394.9,1394.9,1394.9,1394.9,1394.9,1395.0,1395.0,1395.0,1395.0,1395.1,1395.1,1395.1,1395.1,1395.1,1395.1,1395.1,1395.1,1395.0
A,KM2,L0008,CH04,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1661.0,1660.9,1661.0,1661.0,1661.0,1661.0,1661.0,1661.0,1661.0,1660.9,1661.0
A,KM2,L0008,CH040,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1661.0,1660.9,1661.0,1661.0,1661.0,1661.0,1661.0,1661.0,1661.0,1660.9,1661.0
A,KM2,L0008,CH05,11313.0,11313.0,11313.0,11313.0,11313.3,11313.3,11313.0,11313.0,11313.0,11313.0,11313.3,11313.3,11313.3,11313.3,11313.3,11313.0,11313.3,11313.3,11313.3,11313.3,11313.3,11313.3,11313.3,11313.3,11313.3,11314.0
A,KM2,L0008,CH051,680.6,680.6,680.6,680.6,680.7,680.7,680.7,680.7,680.7,680.7,680.7,680.7,680.7,680.7,680.7,681.0,680.7,680.7,680.7,680.7,680.7,680.7,680.7,680.7,680.7,681.0
A,KM2,L0008,CH052,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.0,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.2,298.1,298.0
A,KM2,L0008,CH053,242.8,242.8,242.8,242.8,242.9,242.9,242.8,242.8,242.8,242.8,242.9,242.9,242.9,242.9,242.9,243.0,242.9,242.9,242.9,242.9,242.9,242.9,242.9,242.9,242.8,243.0
A,KM2,L0008,CH054,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,173.0,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,172.5,173.0
A,KM2,L0008,CH055,1950.6,1950.6,1950.6,1950.6,1950.7,1950.7,1950.6,1950.6,1950.6,1950.6,1950.7,1950.7,1950.7,1950.7,1950.7,1951.0,1950.8,1950.8,1950.8,1950.8,1950.8,1950.8,1950.8,1950.8,1951.0,1951.0
A,KM2,L0008,CH056,7105.3,7105.3,7105.3,7105.3,7105.4,7105.4,7105.3,7105.3,7105.4,7105.4,7105.5,7105.5,7105.5,7105.5,7105.4,7105.0,7105.4,7105.4,7105.4,7105.4,7105.4,7105.4,7105.4,7105.4,7105.4,7105.0
A,KM2,L0008,CH057,862.9,862.9,862.9,862.9,862.9,862.9,862.9,862.9,862.9,862.9,862.9,862.9,862.9,862.9,862.9,863.0,862.9,862.9,862.9,862.9,862.9,862.9,862.9,862.9,862.8,863.0
A,KM2,L0008,CH06,4267.6,4267.6,4267.6,4267.6,4267.3,4267.3,4267.6,4267.6,4267.6,4267.6,4267.5,4267.5,4267.5,4267.2,4267.3,4267.0,4267.3,4267.3,4267.3,4267.3,4267.3,4267.3,4267.3,4267.3,4267.0,4267.0
A,KM2,L0008,CH061,1429.2,1429.2,1429.2,1429.2,1429.1,1429.1,1429.2,1429.2,1429.2,1429.2,1429.2,1429.2,1429.2,1429.1,1429.1,1429.0,1429.1,1429.1,1429.1,1429.1,1429.1,1429.1,1429.1,1429.1,1429.1,1429.0
A,KM2,L0008,CH062,1057.5,1057.5,1057.5,1057.5,1057.3,1057.3,1057.5,1057.5,1057.5,1057.5,1057.5,1057.5,1057.5,1057.3,1057.3,1057.0,1057.3,1057.3,1057.3,1057.3,1057.3,1057.3,1057.3,1057.3,1057.3,1057.0
A,KM2,L0008,CH063,851.6,851.6,851.6,851.6,851.5,851.5,851.6,851.6,851.6,851.6,851.5,851.5,851.5,851.5,851.5,852.0,851.5,851.5,851.5,851.5,851.5,851.5,851.5,851.5,851.4,852.0
A,KM2,L0008,CH064,480.7,480.7,480.7,480.7,480.7,480.7,480.7,480.7,480.7,480.7,480.7,480.7,480.7,480.7,480.7,481.0,480.7,480.7,480.7,480.7,480.7,480.7,480.7,480.7,480.7,481.0
A,KM2,L0008,CH065,241.5,241.5,241.5,241.5,241.5,241.5,241.5,241.5,241.5,241.5,241.5,241.5,241.5,241.5,241.5,242.0,241.5,241.5,241.5,241.5,241.5,241.5,241.5,241.5,241.4,241.0
A,KM2,L0008,CH066,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.0,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.1,207.0
A,KM2,L0008,CH07,2741.7,2741.7,2741.7,2741.7,2741.5,2741.5,2741.7,2741.7,2741.7,2741.7,2741.5,2741.5,2741.5,2741.5,2741.5,2741.0,2741.5,2741.5,2741.5,2741.5,2741.5,2741.5,2741.5,2741.5,2741.5,2740.0
A,KM2,L0008,CH070,2741.7,2741.7,2741.7,2741.7,2741.5,2741.5,2741.7,2741.7,2741.7,2741.7,2741.5,2741.5,2741.5,2741.5,2741.5,2741.0,2741.5,2741.5,2741.5,2741.5,2741.5,2741.5,2741.5,2741.5,2741.5,2740.0
A,KM2,L0008,CY,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0
A,KM2,L0008,CY0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0
A,KM2,L0008,CY00,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0
A,KM2,L0008,CY000,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0,9214.0
A,KM2,L0008,CZ,77303.0,77288.3,77282.9,77283.1,77281.5,77280.2,77275.1,77273.5,77271.8,77270.2,77272.0,77269.7,77269.5,77268.6,77265.3,77263.0,77258.0,77245.8,77245.4,77240.1,77237.0,77233.9,77231.8,77226.5,77223.0,77219.0
A,KM2,L0008,CZ0,77303.0,77288.3,77282.9,77283.1,77281.5,77280.2,77275.1,77273.5,77271.8,77270.2,77272.0,77269.7,77269.5,77268.6,77265.3,77263.0,77258.0,77245.8,77245.4,77240.1,77237.0,77233.9,77231.8,77226.5,77223.0,77219.0
A,KM2,L0008,CZ01,485.5,485.4,485.4,485.4,485.4,485.4,485.4,485.5,485.7,485.1,485.3,485.1,485.1,485.1,485.1,485.0,485.0,485.3,485.3,485.2,485.4,485.4,485.4,485.4,485.0,485.0
A,KM2,L0008,CZ010,485.5,485.4,485.4,485.4,485.4,485.4,485.4,485.5,485.7,485.1,485.3,485.1,485.1,485.1,485.1,485.0,485.0,485.3,485.3,485.2,485.4,485.4,485.4,485.4,485.0,485.0
A,KM2,L0008,CZ02,10787.7,10787.2,10807.5,10807.4,10806.1,10807.2,10806.8,10807.1,10807.3,10808.3,10808.2,10808.3,10808.1,10809.7,10807.9,10808.0,10807.0,10806.6,10806.7,10806.2,10806.0,10806.6,10806.4,10806.5,10806.0,10806.0
A,KM2,L0008,CZ020,10787.7,10787.2,10807.5,10807.4,10806.1,10807.2,10806.8,10807.1,10807.3,10808.3,10808.2,10808.3,10808.1,10809.7,10807.9,10808.0,10807.0,10806.6,10806.7,10806.2,10806.0,10806.6,10806.4,10806.5,10806.0,10806.0
A,KM2,L0008,CZ03,17071.5,17070.6,17068.0,17068.8,17068.3,17067.7,17067.9,17068.1,17067.9,17068.9,17069.1,17069.0,17069.2,17068.6,17068.5,17068.0,17066.0,17064.7,17064.7,17063.6,17063.3,17061.5,17060.9,17058.8,17058.0,17057.0
A,KM2,L0008,CZ031,9624.2,9624.5,9622.9,9622.8,9621.9,9621.4,9621.6,9621.7,9622.0,9622.2,9622.4,9622.6,9622.8,9622.1,9622.0,9622.0,9620.0,9619.2,9619.2,9618.6,9618.4,9617.0,9616.6,9615.6,9615.0,9615.0
A,KM2,L0008,CZ032,7447.3,7446.1,7445.1,7446.0,7446.4,7446.4,7446.3,7446.4,7446.0,7446.7,7446.7,7446.4,7446.5,7446.5,7446.5,7446.0,7446.0,7445.5,7445.5,7445.0,7444.9,7444.5,7444.3,7443.2,7443.0,7442.0
A,KM2,L0008,CZ04,8480.4,8480.3,8480.2,8479.8,8479.8,8479.9,8479.0,8479.1,8479.2,8481.0,8480.8,8480.6,8479.9,8480.1,8479.8,8480.0,8479.0,8475.2,8475.1,8475.0,8475.1,8475.3,8475.1,8474.7,8474.0,8474.0
A,KM2,L0008,CZ041,3244.4,3244.6,3244.6,3244.3,3244.2,3244.2,3244.2,3244.3,3244.5,3244.5,3244.5,3244.5,3244.4,3244.4,3244.2,3244.0,3244.0,3243.4,3243.3,3243.1,3243.7,3243.7,3243.8,3243.5,3243.0,3243.0
A,KM2,L0008,CZ042,5236.0,5235.7,5235.7,5235.5,5235.6,5235.7,5234.9,5234.7,5234.7,5236.5,5236.4,5236.2,5235.5,5235.7,5235.6,5236.0,5235.0,5231.8,5231.8,5231.9,5231.4,5231.6,5231.3,5231.2,5231.0,5231.0
A,KM2,L0008,CZ05,12282.3,12281.5,12260.9,12260.7,12260.6,12260.9,12261.1,12260.6,12260.7,12260.5,12260.2,12259.6,12259.4,12258.9,12258.7,12258.0,12258.0,12256.5,12256.7,12256.0,12255.2,12254.9,12254.8,12254.3,12254.0,12253.0
A,KM2,L0008,CZ051,3135.7,3135.4,3115.3,3115.0,3115.0,3115.2,3115.4,3115.4,3115.5,3115.5,3115.5,3115.4,3115.2,3115.2,3115.2,3115.0,3115.0,3115.2,3115.2,3115.2,3115.2,3115.3,3115.5,3115.4,3115.0,3116.0
A,KM2,L0008,CZ052,4688.0,4687.8,4687.5,4687.6,4687.5,4687.7,4687.6,4687.3,4687.2,4687.0,4686.9,4686.7,4686.7,4686.4,4686.2,4686.0,4686.0,4685.3,4685.5,4685.0,4684.7,4684.3,4684.2,4684.0,4684.0,4683.0
A,KM2,L0008,CZ053,4458.7,4458.3,4458.2,4458.1,4458.1,4458.1,4458.2,4458.0,4458.0,4458.0,4457.9,4457.5,4457.5,4457.3,4457.3,4457.0,4456.0,4455.9,4456.0,4455.8,4455.4,4455.3,4455.2,4455.0,4455.0,4454.0
A,KM2,L0008,CZ06,13742.9,13731.4,13729.8,13730.1,13731.1,13730.5,13730.1,13730.0,13728.6,13725.5,13727.7,13727.2,13727.5,13727.0,13726.5,13727.0,13726.0,13722.4,13721.8,13720.3,13718.4,13717.6,13716.9,13715.6,13715.0,13715.0
A,KM2,L0008,CZ063,:,:,:,:,:,:,:,:,:,:,6810.2,6809.9,6809.7,6809.4,6809.4,6680.7,6680.1,6679.6,6679.7,6678.8,6678.4,6677.7,6676.9,6675.9,6675.0,6675.0
A,KM2,L0008,CZ064,:,:,:,:,:,:,:,:,:,:,6917.3,6917.1,6916.9,6917.4,6917.4,7045.2,7044.1,7042.8,7042.1,7041.5,7040.1,7039.9,7040.0,7039.6,7040.0,7040.0
A,KM2,L0008,CZ07,8917.1,8916.5,8916.7,8916.5,8915.7,8915.8,9000.5,9001.0,9000.5,9000.0,8999.9,8999.2,8999.1,9017.3,9017.1,9124.0,9123.0,9122.4,9122.4,9121.6,9121.0,9120.6,9120.1,9119.6,9119.0,9118.0
A,KM2,L0008,CZ071,5001.1,5000.6,5000.6,5000.5,4999.6,4999.7,5084.4,5084.9,5084.7,5085.1,5084.9,5084.5,5084.6,5102.8,5102.8,5210.0,5209.0,5208.7,5208.7,5208.4,5208.1,5208.1,5207.7,5207.6,5208.0,5207.0
A,KM2,L0008,CZ072,3916.0,3916.0,3916.1,3915.9,3916.1,3916.1,3916.1,3916.1,3915.8,3915.0,3915.0,3914.7,3914.5,3914.5,3914.3,3914.0,3914.0,3913.7,3913.7,3913.1,3912.9,3912.5,3912.4,3912.0,3911.0,3911.0
A,KM2,L0008,CZ08,5535.6,5535.4,5534.5,5534.5,5534.5,5532.7,5444.2,5442.0,5441.8,5440.8,5440.7,5440.7,5441.0,5421.9,5421.7,5314.0,5314.0,5312.7,5312.7,5312.3,5312.6,5312.1,5312.3,5311.7,5312.0,5311.0
A,KM2,L0008,CZ080,5535.6,5535.4,5534.5,5534.5,5534.5,5532.7,5444.2,5442.0,5441.8,5440.8,5440.7,5440.7,5441.0,5421.9,5421.7,5314.0,5314.0,5312.7,5312.7,5312.3,5312.6,5312.1,5312.3,5311.7,5312.0,5311.0
A,KM2,L0008,DK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42921.0,42924.0
A,KM2,L0008,DK0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42921.0,42924.0
A,KM2,L0008,DK01,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2558.0,2559.0
A,KM2,L0008,DK011,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,179.0,179.0
A,KM2,L0008,DK012,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,342.0,342.0
A,KM2,L0008,DK013,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1449.0,1449.0
A,KM2,L0008,DK014,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,588.0,588.0
A,KM2,L0008,DK02,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7223.0,7223.0
A,KM2,L0008,DK021,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,808.0,808.0
A,KM2,L0008,DK022,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6415.0,6415.0
A,KM2,L0008,DK03,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12256.0,12256.0
A,KM2,L0008,DK031,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3479.0,3479.0
A,KM2,L0008,DK032,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8777.0,8777.0
A,KM2,L0008,DK04,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13005.0,13006.0
A,KM2,L0008,DK041,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7164.0,7165.0
A,KM2,L0008,DK042,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5841.0,5842.0
A,KM2,L0008,DK05,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7879.0,7879.0
A,KM2,L0008,DK050,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7879.0,7879.0
A,KM2,L0008,EE,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43432.0,43432.0,43432.0,43432.0,43432.3,43432.0b,43432.0,43432.0,43432.0,43432.0,43432.0,43432.0,43432.0,43432.0,43432.0
A,KM2,L0008,EE0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43431.0,43432.0,43432.0,43432.0,43432.0,43432.3,43432.0b,43432.0,43432.0,43432.0,43432.0,43432.0,43432.0,43432.0,43432.0,43432.0
