freq,unit,geo,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,NR,TR72,1924.00,2003.00,2035.00,2115.00,2138.00,2192.00,2477.00,2434.00,2663.00,2641.00,2678.00,2650.00,2832.00,3271.00,3600.00,3392.00,3725.00,3850.00,3939.00,4054.00,4326.00,4188.00,4277.00,4289.00,4562.00,4576b,4653.00,4881.00,5152.00,:
A,NR,TR81,681.00,702.00,772.00,796.00,768.00,790.00,888.00,972.00,1105.00,1427.00,1356.00,1298.00,1211.00,1190.00,1361.00,1390.00,1477.00,1576.00,1608.00,1670.00,1638.00,1638.00,1704.00,1704.00,1823.00,1707b,1776.00,1861.00,1931.00,:
A,NR,TR82,753.00,733.00,730.00,684.00,670.00,637.00,712.00,694.00,760.00,925.00,756.00,660.00,870.00,696.00,736.00,813.00,834.00,926.00,967.00,926.00,884.00,884.00,888.00,937.00,986.00,1033b,1095.00,1157.00,1228.00,:
A,NR,TR83,2124.00,2193.00,2297.00,2230.00,2175.00,2182.00,2351.00,2656.00,2943.00,3056.00,3145.00,2996.00,3118.00,3310.00,3582.00,3616.00,3805.00,4023.00,4258.00,4234.00,4483.00,4468.00,4615.00,4524.00,4845.00,4887b,5191.00,5511.00,5589.00,:
A,NR,TR90,2120.00,2142.00,2078.00,2127.00,2203.00,2244.00,2442.00,2455.00,2650.00,2763.00,2822.00,2721.00,2542.00,2724.00,3011.00,3109.00,3494.00,3890.00,4031.00,4059.00,4073.00,4156.00,4300.00,4442.00,4764.00,4663b,4902.00,5353.00,5504.00,:
A,NR,TRA1,1013.00,943.00,1072.00,1066.00,1115.00,1152.00,1327.00,1593.00,1516.00,1417.00,1412.00,1358.00,1335.00,1744.00,1562.00,1579.00,1719.00,1860.00,1960.00,1937.00,2005.00,1994.00,2140.00,2224.00,2155.00,2116b,2287.00,2366.00,2457.00,:
A,NR,TRA2,392.00,367.00,473.00,427.00,453.00,436.00,577.00,439.00,421.00,496.00,497.00,422.00,497.00,823.00,857.00,922.00,924.00,1131.00,1205.00,1225.00,1267.00,1226.00,1300.00,1319.00,1362.00,1256b,1448.00,1476.00,1524.00,:
A,NR,TRB1,1247.00,1366.00,1433.00,1446.00,1540.00,1593.00,1850.00,1962.00,2118.00,2091.00,2136.00,2136.00,2341.00,2472.00,2527.00,2681.00,2791.00,2922.00,3000.00,3109.00,3095.00,3025.00,3101.00,3246.00,3425.00,3147b,3268.00,3396.00,3808.00,:
A,NR,TRB2,496.00,802.00,676.00,677.00,737.00,734.00,909.00,989.00,952.00,1132.00,1083.00,1007.00,1196.00,1528.00,1781.00,1974.00,1925.00,2319.00,2468.00,2311.00,2412.00,2263.00,2327.00,2526.00,2623.00,2470b,2785.00,2961.00,3178.00,:
A,NR,TRC1,901.00,957.00,989.00,951.00,1071.00,1122.00,1307.00,1451.00,1549.00,1723.00,1752.00,1877.00,2055.00,2161.00,2290.00,2446.00,2591.00,2802.00,3007.00,3230.00,3389.00,3430.00,3690.00,3646.00,4052.00,4077b,4178.00,4430.00,4810.00,:
A,NR,TRC2,984.00,1081.00,1270.00,1208.00,1336.00,1360.00,1567.00,1750.00,1872.00,1925.00,1801.00,2099.00,2301.00,2730.00,2903.00,3198.00,3403.00,3816.00,4023.00,4355.00,4583.00,4630.00,5085.00,4473.00,4829.00,4908b,5333.00,5411.00,5703.00,:
A,NR,TRC3,394.00,567.00,510.00,493.00,555.00,557.00,734.00,772.00,781.00,782.00,1018.00,1148.00,1388.00,1235.00,1355.00,1571.00,1663.00,2032.00,2053.00,2059.00,2107.00,2025.00,2171.00,2273.00,2466.00,2473b,2823.00,2913.00,3132.00,:
A,P_HTHAB,AT,329.52,340.71,351.31,357.95,365.57,377.47,376.80,385.33,396.14,403.06,411.38,420.14,431.68,444.96,451.97b,458.55,466.91,477.46,482.05,487.26,496.47,501.84,506.50,510.76,515.67,521.63,529.14,531.82,540.91,548.42
A,P_HTHAB,AT11,:,:,:,:,:,:,266.81,269.48,271.79,280.90,289.88,291.26,305.84,311.52,320.83b,328.16,339.29,351.59,363.63,373.82,377.28,376.89,386.63,397.29,406.08,419.04,433.43,439.67,447.44,450.29
A,P_HTHAB,AT12,:,:,:,:,:,:,304.15,316.08,329.95,343.83,354.15,368.75,379.11,388.63,395.59b,411.20,418.53,428.44,436.86,443.67,449.06,457.04,455.13,458.27,458.10,464.67,469.92,471.80,480.93,488.46
A,P_HTHAB,AT13,:,:,:,:,:,:,600.63,605.45,615.34,613.09,615.69,614.68,625.26,640.92,642.11b,643.68,649.29,662.63,660.89,661.88,683.01,685.45,681.23,678.78,682.20,676.87,684.17,692.35,703.80,714.80
A,P_HTHAB,AT21,:,:,:,:,:,:,320.14,332.42,339.97,342.76,349.26,360.27,363.08,392.61,399.25b,398.51,403.59,412.48,418.42,422.67,435.50,442.74,449.50,455.26,460.62,477.07,480.29,488.88,497.43,507.16
A,P_HTHAB,AT22,:,:,:,:,:,:,359.95,366.37,375.19,383.19,389.84,399.42,412.66,420.91,432.80b,441.60,450.65,462.42,465.45,470.73,476.38,483.25,497.31,499.25,509.14,516.26,519.15,519.36,524.40,530.20
A,P_HTHAB,AT31,:,:,:,:,:,:,286.64,295.79,307.60,316.05,325.27,333.33,346.04,358.99,366.27b,374.36,385.75,395.11,400.48,402.63,401.35,404.10,411.32,413.22,415.16,419.26,424.04,428.88,438.42,440.56
A,P_HTHAB,AT32,:,:,:,:,:,:,360.92,370.73,383.56,391.25,404.72,410.53,426.05,438.45,454.76b,464.92,477.68,488.90,502.27,516.95,527.31,533.16,540.03,546.81,554.71,563.10,575.77,584.21,589.33,600.78
A,P_HTHAB,AT33,:,:,:,:,:,:,394.63,409.13,419.54,423.27,436.36,452.14,466.31,483.22,484.95b,474.86,483.24,489.46,489.61,495.56,501.69,501.91,510.23,531.07,540.71,556.76,583.86,562.94,577.74,587.49
A,P_HTHAB,AT34,:,:,:,:,:,:,270.69,280.60,290.02,298.37,302.67,315.99,320.20,327.69,337.33b,349.15,354.35,359.24,361.51,366.36,382.14,396.88,404.86,411.18,417.43,432.80,430.86,434.72,439.25,445.88
A,P_HTHAB,BE,344.45,350.80,354.32,360.79,367.84,373.51,280.08b,282.88,284.87,285.86,285.71,286.83,287.07,288.59,290.50,292.07,292.48,291.34,291.55,293.36,295.71,297.55,301.75,307.41,308.29,312.96,316.33,321.43,324.78,:
A,P_HTHAB,BE10,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,363.36,372.54,374.34,375.33,379.23,381.86,382.69,388.06,390.38,397.60,399.84,:
A,P_HTHAB,BE21,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,243.15,243.72,246.03,248.37,252.22,260.59,263.10,267.44,271.16,275.98,278.89,:
A,P_HTHAB,BE22,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,224.56,229.79,230.23,234.87,239.77,247.49,249.20,252.20,256.65,262.27,264.09,:
A,P_HTHAB,BE23,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,264.80,266.82,269.12,271.85,276.00,280.96,281.62,288.70,292.63,296.83,300.19,:
A,P_HTHAB,BE24,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,363.76,370.05,376.88,380.48,387.45,396.85,397.67,402.59,409.53,412.22,416.32,:
A,P_HTHAB,BE25,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,238.47,240.56,242.16,245.20,247.91,254.21,253.88,257.07,262.07,265.76,267.48,:
A,P_HTHAB,BE31,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,472.52,480.68,486.61,487.05,496.66,499.32,508.71,513.04,525.24,535.87,543.63,:
A,P_HTHAB,BE32,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,249.70,251.08,250.50,249.46,251.51,254.76,252.88,255.55,253.30,257.61,259.64,:
A,P_HTHAB,BE33,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,336.00,338.34,339.90,340.84,345.35,350.21,351.15,357.01,358.81,365.02,372.74,:
A,P_HTHAB,BE34,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,219.70,221.54,226.66,224.18,224.31,228.92,227.87,228.09,231.48,238.76,240.22,:
A,P_HTHAB,BE35,:,:,:,:,:,:,:b,:,:,:,:,:,:,:,:,:,:,:,331.35,337.95,340.85,341.71,345.18,346.99,345.50,352.60,351.89,357.03,360.79,:
A,P_HTHAB,BG,335.88,332.73,345.81,353.85,344.74,344.88,344.20,336.91,339.44,353.29,361.76,355.14,367.86,369.50,369.53,366.42,375.47,376.83b,385.41,387.43,395.24,397.75,404.04,410.66,418.40,421.71,423.60,427.69,429.55,:
A,P_HTHAB,BG31,:,:,:,:,:,:,308.62,327.59,311.55,326.02,343.92,349.80,344.49,359.90,368.44,373.05,390.98,401.74b,407.87,407.93,414.11,418.53,421.62,426.64,437.74,441.45,448.70,450.86,462.14,:
A,P_HTHAB,BG32,:,:,:,:,:,:,252.56,262.19,258.28,276.08,281.50,281.26,291.77,290.68,291.08,297.32,302.62,308.54b,307.30,307.42,312.80,312.64,317.37,321.43,324.79,332.45,333.20,330.74,331.73,:
A,P_HTHAB,BG33,:,:,:,:,:,:,322.51,294.44,329.77,350.05,358.65,352.82,357.39,358.26,361.52,368.08,380.39,376.52b,370.07,367.71,372.70,372.91,374.26,382.65,387.94,394.15,397.76,397.05,395.82,:
A,P_HTHAB,BG34,:,:,:,:,:,:,280.07,301.11,286.31,298.42,305.50,309.30,307.32,307.26,305.82,307.15,318.96,328.47b,325.36,329.87,330.63,337.10,341.43,341.26,343.39,344.66,341.89,345.35,351.94,:
A,P_HTHAB,BG41,:,:,:,:,:,:,425.49,411.82,411.78,418.76,420.21,411.22,417.42,404.79,397.87,401.38,390.29,387.50b,398.74,396.95,415.05,414.03,427.00,434.22,441.88,443.59,444.85,469.45,464.60,:
A,P_HTHAB,BG42,:,:,:,:,:,:,292.95,292.32,291.07,300.73,310.46,317.24,322.20,328.23,330.15,336.08,347.46,349.88b,357.37,363.26,365.09,374.76,381.05,392.76,401.20,404.15,403.78,406.24,407.03,:
A,P_HTHAB,CH,:,:,:,:,:,:,:,:,:,:,371.55d,375.42d,379.87d,384.98d,384.74d,381.74b,383.27,380.72,383.28,391.57,404.00,412.58,419.71,425.06,429.78,433.86,434.97,438.88,443.60,:
A,P_HTHAB,CH01,:,:,:,:,:,:,:,:,:,:,464.61d,467.90d,472.79d,481.22d,472.13d,466.20b,459.13,451.75,449.25,458.40,470.80,475.55,483.50,485.20,489.12,494.50,496.04,497.48,503.75,:
A,P_HTHAB,CH02,:,:,:,:,:,:,:,:,:,:,333.25d,337.16d,342.76d,348.72d,349.21d,347.57b,353.25,350.75,355.18,361.09,367.89,373.07,376.78,381.60,388.53,392.68,395.25,398.54,400.40,:
A,P_HTHAB,CH03,:,:,:,:,:,:,:,:,:,:,396.59d,399.43d,413.11d,409.80d,411.40d,410.56b,410.94,411.06,411.67,419.58,437.41,446.27,449.00,451.54,452.12,456.63,455.95,463.00,468.55,:
A,P_HTHAB,CH04,:,:,:,:,:,:,:,:,:,:,458.01d,460.01d,460.15d,465.69d,468.36d,460.78b,464.45,462.64,462.63,472.34,486.92,501.13,510.99,520.78,522.54,524.51,521.40,521.29,523.46,:
A,P_HTHAB,CH05,:,:,:,:,:,:,:,:,:,:,278.50d,283.82d,284.52d,295.14d,297.03d,298.20b,300.20,297.02,299.43,307.74,320.04,326.76,338.37,342.55,349.31,349.83,349.56,354.41,359.90,:
A,P_HTHAB,CH06,:,:,:,:,:,:,:,:,:,:,252.46d,258.21d,260.86d,258.44d,263.37d,258.91b,262.48,261.35,270.33,274.12,286.75,297.72,304.29,309.23,314.70,318.20,322.67,327.60,335.64,:
A,P_HTHAB,CH07,:,:,:,:,:,:,:,:,:,:,332.61d,336.76d,333.54d,340.27d,334.54d,332.97b,333.90,335.19,350.08,370.77,385.07,402.07,408.94,425.59,436.67,452.58,462.80,481.44,491.78,:
A,P_HTHAB,CY,230.16,239.06,246.90,248.74,251.21,253.45,256.60,259.36,262.14,258.59,257.55,265.39,263.90,255.80,275.97,278.40,280.93e,289.23,297.22,301.64,319.51,337.83bd,359.34d,376.84d,386.84d,407.32d,427.23d,:,:,:
A,P_HTHAB,CY00,:,:,:,:,:,:,255.18,259.36,262.14,258.59,257.55,265.39,263.90,255.80,275.97,278.40,280.93e,289.23,297.22,301.64,319.51,337.83bd,359.34d,376.84d,386.84d,407.32d,427.23d,:,:,:
A,P_HTHAB,CZ,286.44,293.28,299.62,298.43,311.19,303.00,307.79,337.43,344.75,350.60,352.76,352.13,356.28,357.41,357.47,355.54,357.63,362.62be,370.26e,375.52e,378.83e,382.70e,386.41e,391.56e,397.65e,403.52e,406.62e,413.44e,425.59e,:
A,P_HTHAB,CZ01,:,:,:,:,:,:,:,:,:,:,:,667.57,675.10,685.80,685.64,671.42,674.38,679.13be,689.50e,697.38e,713.58e,720.70e,720.99e,729.53e,729.47e,738.26e,736.75e,762.71e,795.17e,:
A,P_HTHAB,CZ02,:,:,:,:,:,:,:,:,:,:,:,259.69,263.45,259.60,253.23,249.76,243.53,248.93be,248.87e,255.99e,254.73e,256.72e,261.07e,262.28e,262.95e,267.81e,264.88e,269.28e,274.41e,:
A,P_HTHAB,CZ03,:,:,:,:,:,:,:,:,:,:,:,340.25,341.31,340.11,340.52,335.72,340.16,343.33be,351.49e,356.29e,352.97e,356.64e,360.46e,364.08e,371.72e,375.35e,377.52e,384.67e,394.48e,:
A,P_HTHAB,CZ04,:,:,:,:,:,:,:,:,:,:,:,290.74,292.99,292.46,290.53,286.51,285.23,278.15be,284.96e,292.08e,298.86e,298.22e,301.88e,308.29e,312.41e,323.86e,324.56e,328.76e,337.62e,:
A,P_HTHAB,CZ05,:,:,:,:,:,:,:,:,:,:,:,309.08,312.68,312.46,316.22,314.96,316.71,317.19be,320.78e,323.85e,331.07e,334.58e,333.77e,335.71e,341.34e,345.52e,350.89e,353.93e,366.72e,:
A,P_HTHAB,CZ06,:,:,:,:,:,:,:,:,:,:,:,345.38,353.70,354.21,353.64,356.64,358.46,375.10be,389.13e,394.69e,393.79e,399.34e,403.65e,411.89e,421.85e,425.13e,430.63e,435.37e,445.31e,:
A,P_HTHAB,CZ07,:,:,:,:,:,:,:,:,:,:,:,313.88,316.78,320.60,322.71,326.01,330.60,332.65be,341.67e,344.97e,344.70e,348.25e,355.85e,359.87e,367.89e,377.36e,381.15e,390.27e,399.00e,:
A,P_HTHAB,CZ08,:,:,:,:,:,:,:,:,:,:,:,307.41,309.09,308.87,310.01,311.46,318.32,327.50be,335.05e,338.02e,341.44e,345.89e,350.89e,356.06e,365.60e,366.43e,375.48e,376.93e,391.71e,:
A,P_HTHAB,DE,291.55,298.88,305.42,310.05,311.64,316.21,319.61,324.61,329.27,332.12,335.19,337.44,339.53,343.67,348.63,354.06,361.89,374.81,387.70,394.64,403.50,410.82,413.93,418.65,424.88,431.09,439.73,446.79,452.97,:
A,P_HTHAB,DK,261.55,264.32,268.24,269.94,277.62,285.51,288.29,291.28,293.29,303.65,308.09,322.66,333.47,342.36,345.81,357.92,365.09,372.57,378.94,383.72,384.88,387.74,393.03,399.89,410.95,419.56,425.13,437.66,:,:
A,P_HTHAB,DK01,:,:,:,:,:,:,:,:,:,:,:,:,:,419.43,438.62,442.49,448.34,450.99,448.92,453.13,455.90,458.22,463.22,472.23,478.45,489.96,500.65,513.90,:,:
A,P_HTHAB,DK02,:,:,:,:,:,:,:,:,:,:,:,:,:,290.52,253.98,299.14,314.04,323.59,330.96,332.75,337.40,338.14,345.88,353.84,367.72,367.16,364.38,373.23,:,:
A,P_HTHAB,DK03,:,:,:,:,:,:,:,:,:,:,:,:,:,319.46,325.27,333.54,335.92,347.95,361.28,365.75,363.99,365.58,371.62,376.37,389.83,399.49,408.26,415.16,:,:
A,P_HTHAB,DK04,:,:,:,:,:,:,:,:,:,:,:,:,:,323.28,332.57,340.55,345.84,355.79,356.53,366.10,367.37,371.29,378.33,385.05,392.84,400.57,408.08,418.75,:,:
A,P_HTHAB,DK05,:,:,:,:,:,:,:,:,:,:,:,:,:,278.52,282.40,285.50,297.03,298.42,323.32,323.89,319.81,326.03,322.05,324.17,347.48,356.26,346.36,376.83,:,:
A,P_HTHAB,EE,320.72,320.00,319.15,314.85,323.89,299.97b,302.11,294.21,278.29,296.44,299.62,302.37,314.22,318.23,325.95,334.23,328.06,324.38,329.36,328.34,333.46b,335.88,341.49,345.65,346.82,348.34,346.90,:,:,:
A,P_HTHAB,EE00,:,:,:,:,:,:,299.73,294.21,278.29,296.44,299.62,302.37,314.22,318.23,325.95,334.23,328.06,324.38,329.36,328.34,333.46b,335.88,341.49,345.65,346.82,348.34,346.90,:,:,:
A,P_HTHAB,EL,383.50d,385.12d,390.07d,391.29d,403.61d,417.45d,428.59d,437.27d,441.39d,461.81d,477.90d,492.40d,505.64d,540.81d,563.04d,570.91d,579.15d,575.76d,577.63d,577.98d,581.26d,586.70d,590.21d,612.21d,606.62d,610.40d,616.12d,618.65d,629.22d,:
A,P_HTHAB,EL30,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,751.34d,753.88d,753.96d,807.88d,791.92d,791.98d,813.51d,821.79d,804.26d,:
A,P_HTHAB,EL41,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,375.16d,396.19d,372.77d,373.17d,365.93d,360.45d,320.01d,314.82d,361.94d,:
A,P_HTHAB,EL42,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,330.94d,324.94d,347.34d,333.94d,332.72d,346.91d,370.19d,366.14d,389.72d,:
A,P_HTHAB,EL43,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,612.31d,631.02d,627.55d,621.28d,636.09d,622.81d,610.65d,593.12d,615.04d,:
A,P_HTHAB,EL51,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,478.78d,479.62d,496.62d,498.80d,494.86d,496.96d,510.88d,515.28d,533.69d,:
A,P_HTHAB,EL52,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,604.98d,604.91d,610.98d,620.92d,612.71d,625.16d,613.53d,617.93d,654.40d,:
A,P_HTHAB,EL53,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,306.06d,298.31d,330.75d,358.31d,356.57d,355.07d,343.82d,299.21d,309.30d,:
A,P_HTHAB,EL54,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,598.45d,666.87d,677.83d,666.29d,667.87d,695.18d,666.61d,716.60d,732.71d,:
A,P_HTHAB,EL61,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,485.03d,496.28d,505.36d,511.50d,522.26d,521.27d,531.19d,518.06d,531.75d,:
A,P_HTHAB,EL62,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,452.17d,429.20d,436.11d,459.70d,483.91d,519.06d,525.28d,514.89d,510.76d,:
A,P_HTHAB,EL63,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,482.94d,481.57d,484.08d,488.20d,500.97d,491.23d,494.85d,495.48d,508.32d,:
A,P_HTHAB,EL64,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,299.53d,302.43d,300.47d,290.93d,287.21d,304.43d,312.24d,310.12d,332.17d,:
A,P_HTHAB,EL65,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,376.65d,359.24d,356.05d,380.62d,369.92d,379.95d,385.66d,395.80d,398.59d,:
A,P_HTHAB,ES,:,:,:,274.76de,286.76de,292.28de,305.05de,313.55de,313.58de,312.97de,322.37de,344.42de,354.54de,362.48de,356.06de,354.48de,359.77de,375.79de,383.52be,382.34e,381.09e,380.08e,384.54e,382.35e,387.68e,402.08e,440.36e,457.64e,448.66e,:
A,P_HTHAB,ES11,:,:,:,:,:,:,268.90de,302.45de,308.93de,298.67de,246.16de,266.30de,310.67de,381.38de,376.03de,345.26de,318.88de,346.20de,379.89be,415.62e,443.77e,451.01e,452.27e,441.23e,457.13e,466.62e,474.96e,464.23e,451.31e,:
A,P_HTHAB,ES12,:,:,:,:,:,:,280.82de,325.06de,322.71de,338.81de,313.73de,335.69de,341.73de,369.51de,340.11de,366.31de,374.57de,442.83de,443.41be,441.90e,378.88e,334.68e,373.25e,402.17e,420.58e,400.72e,398.31e,419.34e,448.71e,:
A,P_HTHAB,ES13,:,:,:,:,:,:,281.21de,305.91de,311.44de,290.74de,250.90de,332.46de,388.45de,454.64de,419.04de,378.68de,346.58de,333.57de,394.34be,434.19e,508.78e,550.53e,548.35e,556.70e,516.35e,528.66e,515.45e,594.66e,621.73e,:
A,P_HTHAB,ES21,:,:,:,:,:,:,243.08de,263.95de,323.25de,364.02de,378.14de,369.81de,410.09de,424.65de,450.95de,381.54de,373.62de,411.08de,473.14be,504.39e,487.50e,495.26e,505.18e,502.15e,498.18e,507.73e,563.31e,560.77e,523.79e,:
A,P_HTHAB,ES22,:,:,:,:,:,:,376.93de,321.14de,324.47de,396.86de,536.08de,614.62de,583.59de,530.05de,415.40de,396.63de,439.10de,566.87de,610.75be,526.52e,423.08e,345.21e,434.73e,496.93e,540.25e,506.10e,540.39e,640.10e,667.83e,:
A,P_HTHAB,ES23,:,:,:,:,:,:,280.10de,291.36de,264.95de,272.66de,277.93de,328.28de,288.64de,382.11de,384.42de,419.19de,354.22de,374.54de,436.27be,510.63e,556.58e,529.27e,511.51e,514.84e,490.48e,417.27e,349.48e,326.84e,347.73e,:
A,P_HTHAB,ES24,:,:,:,:,:,:,472.17de,419.03de,417.35de,459.87de,492.58de,433.24de,387.56de,384.22de,483.50de,532.19de,553.26de,528.16de,488.58be,437.49e,389.12e,393.50e,461.40e,491.15e,497.26e,471.35e,502.84e,576.15e,549.13e,:
A,P_HTHAB,ES30,:,:,:,:,:,:,385.26de,338.66de,305.17de,269.25de,334.93de,416.63de,432.04de,424.54de,373.41de,400.95de,443.54de,502.31de,498.71be,459.50e,440.07e,458.52e,473.63e,463.22e,445.50e,456.52e,519.84e,569.26e,555.66e,:
A,P_HTHAB,ES41,:,:,:,:,:,:,328.89de,344.38de,334.80de,351.05de,341.78de,345.87de,320.12de,294.16de,275.60de,302.50de,344.04de,365.23de,376.43be,382.38e,430.33e,450.24e,454.21e,436.77e,417.71e,453.39e,465.79e,439.98e,391.62e,:
A,P_HTHAB,ES42,:,:,:,:,:,:,218.08de,257.55de,274.96de,252.76de,229.54de,233.74de,274.30de,310.29de,336.39de,344.88de,356.55de,396.79de,397.95be,349.16e,295.52e,278.49e,314.67e,311.75e,304.55e,285.53e,282.57e,276.83e,276.34e,:
A,P_HTHAB,ES43,:,:,:,:,:,:,226.41de,261.16de,286.56de,314.71de,316.94de,315.49de,270.39de,253.43de,251.71de,244.19de,233.97de,260.41de,287.04be,335.55e,327.21e,346.98e,349.35e,321.39e,254.66e,259.75e,306.95e,371.04e,416.52e,:
A,P_HTHAB,ES51,:,:,:,:,:,:,270.57de,299.52de,307.72de,309.69de,310.48de,342.58de,362.59de,374.23de,377.98de,371.37de,346.53de,323.60de,345.58be,396.55e,421.15e,399.62e,358.91e,326.11e,350.72e,408.41e,489.63e,468.13e,423.18e,:
A,P_HTHAB,ES52,:,:,:,:,:,:,338.71de,347.13de,353.84de,335.90de,339.27de,328.56de,338.81de,338.87de,342.60de,324.28de,355.03de,372.42de,402.98be,406.80e,413.28e,389.95e,355.25e,374.46e,378.69e,375.76e,393.03e,449.90e,430.59e,:
A,P_HTHAB,ES53,:,:,:,:,:,:,269.17de,291.31de,350.09de,362.50de,352.60de,334.58de,397.82de,374.59de,328.80de,306.01de,275.51de,288.05de,273.68be,289.48e,287.16e,285.34e,289.23e,303.96e,281.98e,303.51e,366.83e,488.21e,572.56e,:
A,P_HTHAB,ES61,:,:,:,:,:,:,287.30de,300.73de,284.52de,291.62de,311.08de,337.96de,335.55de,328.44de,315.43de,319.22de,325.88de,333.18de,306.01be,273.89e,260.35e,272.75e,294.81e,305.48e,323.23e,344.94e,371.83e,367.48e,381.25e,:
A,P_HTHAB,ES62,:,:,:,:,:,:,376.35de,368.26de,368.09de,381.10de,365.16de,347.45de,300.23de,372.69de,404.02de,424.07de,407.55de,391.40de,356.04be,328.33e,348.52e,396.16e,434.71e,438.17e,436.62e,448.16e,452.19e,421.94e,370.93e,:
A,P_HTHAB,ES63,:,:,:,:,:,:,423.40de,609.70de,657.51de,704.34de,420.62de,372.09de,276.27de,227.26de,357.40de,569.07de,768.14de,911.04de,885.98be,673.46e,388.86e,271.60e,471.23e,713.08e,783.59e,831.58e,905.79e,874.69e,762.51e,:
A,P_HTHAB,ES64,:,:,:,:,:,:,:de,:de,:de,:de,:de,:de,:de,:de,:de,:de,:de,:de,:be,:e,:e,:e,:e,:e,:e,:e,:e,:e,:e,:
A,P_HTHAB,ES70,:,:,:,:,:,:,257.13de,277.67de,278.13de,258.24de,263.94de,280.64de,319.71de,334.56de,345.35de,310.25de,280.05de,256.20de,277.83be,303.78e,336.20e,315.96e,330.18e,322.13e,371.10e,345.53e,394.47e,446.29e,502.29e,:
A,P_HTHAB,FI,:,:,:,:,:,:,:,:,:,:,:,280.96e,285.11e,286.52e,300.36e,307.04e,312.91e,318.42e,325.87e,326.41e,333.48e,338.29e,341.29,342.22,346.56,348.67,356.69,361.15,:,:
A,P_HTHAB,FI19,:,:,:,:,:,:,:,:,:,:,:,253.88e,262.62e,266.57e,280.45e,284.62e,290.89e,294.42e,309.18e,307.86e,303.56e,313.12e,317.66,313.37,318.01,323.25,334.11,336.25,:,:
A,P_HTHAB,FI1B,:,:,:,:,:,:,:,:,:,:,:,321.13e,325.65e,320.39e,346.64e,351.73e,354.75e,363.82e,363.80e,366.83e,378.07e,375.31e,375.60,373.60,375.72,379.06,380.75,384.86,:,:
A,P_HTHAB,FI1C,:,:,:,:,:,:,:,:,:,:,:,258.41e,261.69e,267.05e,272.53e,276.45e,286.27e,290.81e,297.26e,297.27e,307.07e,310.90e,316.68,321.25,327.09,326.71,331.17,342.47,:,:
A,P_HTHAB,FI1D,:,:,:,:,:,:,:,:,:,:,:,285.95e,284.49e,287.08e,294.08e,306.54e,311.44e,316.98e,326.06e,326.49e,336.40e,345.06e,347.53,356.14,359.15,357.63,373.64,374.71,:,:
A,P_HTHAB,FI20,:,:,:,:,:,:,:,:,:,:,:,189.12e,243.92e,242.14e,244.10e,282.00e,286.28e,215.28e,227.11e,189.96e,251.89e,291.76e,262.53,168.39,265.74,293.53,301.64,303.27,:,:
A,P_HTHAB,FR,314.39,317.65,319.58,321.45,323.22,324.47,324.35,325.82,328.65,330.87,332.31,333.86,333.82,333.12,331.40,331.07,326.68,327.27,305.68b,307.27,308.47,309.17,310.58,312.10,313.84,313.77,317.00,317.53,318.34,:
A,P_HTHAB,FR10,:,:,:,:,:,:,418.19,417.20,416.98,417.36,417.30,416.09,412.74,410.02,402.56,398.88,402.18,401.67,361.48b,362.60,363.18,362.97,363.56,364.28,363.46,360.86,360.38,359.12,358.89,:
A,P_HTHAB,FRB0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,259.07,244.24b,244.56,247.01,248.60,247.38,247.06,246.68,245.30,245.17,243.89,241.50,:
