freq,sex,isced97,unit,geo,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
A,F,ED0,NR,LV0,28871,27533,26945,25171,24558,28289,28938,30297,31250,32236,33036,34159,34096,35970,38036
A,F,ED0,NR,LV00,28871,27533,26945,25171,24558,28289,28938,30297,31250,32236,33036,34159,34096,35970,38036
A,F,ED0,NR,MK,:,:,:,:,:,:,:,:,:,:,7817,8527,8581,8861,9745
A,F,ED0,NR,MK0,:,:,:,:,:,:,:,:,:,:,7817,8527,8581,8861,9745
A,F,ED0,NR,MK00,:,:,:,:,:,:,:,:,:,:,7817,8527,8581,8861,9745
A,F,ED0,NR,MT,:,5036,4794,4725,4585,4605,4616,4259,3958,4101,4144,3904,4081,4168,4344
A,F,ED0,NR,MT0,:,5036,4794,4725,4585,4605,4616,4259,3958,4101,4144,3904,4081,4168,4344
A,F,ED0,NR,MT00,:,5036,4794,4725,4585,4605,4616,4259,3958,4101,4144,3904,4081,4168,4344
A,F,ED0,NR,NL,189671,189492,188334,185729,187714,167057,168842,171949,173020,195617,194033,190417,184997,181089,254561
A,F,ED0,NR,NL1,:,:,19228,19188,19382,17073,19813,17796,17576,19912,19783,19092,18544,18622,18413
A,F,ED0,NR,NL11,:,:,6148,6152,6187,5394,6170,5509,5495,6181,6113,5875,5617,5707,5643
A,F,ED0,NR,NL12,:,:,7639,7590,7632,6761,7777,6992,6926,7834,7808,7591,7346,7309,7227
A,F,ED0,NR,NL13,:,:,5441,5446,5563,4918,5866,5295,5155,5897,5862,5626,5581,5606,5543
A,F,ED0,NR,NL2,:,:,41434,41062,41519,37090,42885,38781,39252,44437,44082,43402,42053,41167,40704
A,F,ED0,NR,NL21,:,:,13445,13185,13289,11873,13664,12279,12505,14455,14430,14199,13824,13362,13212
A,F,ED0,NR,NL22,:,:,23228,23058,23180,20710,24034,21720,21911,24469,24136,23745,22900,22661,22406
A,F,ED0,NR,NL23,:,:,4761,4819,5050,4507,5187,4782,4836,5513,5516,5458,5329,5144,5086
A,F,ED0,NR,NL3,:,:,87030,85505,86442,77409,89069,79475,80443,91029,90426,89604,88078,84886,83930
A,F,ED0,NR,NL31,:,:,13430,13309,13583,12282,14305,12997,13337,15388,15421,15338,15026,14353,14191
A,F,ED0,NR,NL32,:,:,28975,28487,28887,25987,29960,26585,26935,30485,30362,30226,29790,28526,28205
A,F,ED0,NR,NL33,:,:,40293,39409,39566,35292,40604,36202,36328,40859,40449,39894,39289,37965,37537
A,F,ED0,NR,NL34,:,:,4332,4300,4406,3848,4200,3691,3843,4297,4194,4146,3973,4042,3997
A,F,ED0,NR,NL4,:,:,40982,39974,39880,35485,40828,35897,35749,40239,39329,38319,36894,36414,36004
A,F,ED0,NR,NL41,:,:,28613,27985,27960,25105,28797,25314,25267,28642,28252,27644,26563,26172,25877
A,F,ED0,NR,NL42,:,:,12369,11989,11920,10380,12031,10583,10482,11597,11077,10675,10331,10242,10127
A,F,ED0,NR,NO,:,:,:,:,:,:,:,:,:,:,81152,83083,84682,85867,87715
A,F,ED0,NR,NO0,:,:,:,:,:,:,:,:,:,:,81152,83083,84682,85867,87715
A,F,ED0,NR,NO01,:,:,:,:,:,:,:,:,:,:,19208,19813,20565,20973,21424
A,F,ED0,NR,NO02,:,:,:,:,:,:,:,:,:,:,5816,5713,5695,5599,5719
A,F,ED0,NR,NO03,:,:,:,:,:,:,:,:,:,:,14447,15032,15122,15218,15545
A,F,ED0,NR,NO04,:,:,:,:,:,:,:,:,:,:,12527,12805,13360,13713,14008
A,F,ED0,NR,NO05,:,:,:,:,:,:,:,:,:,:,14514,14838,14907,15127,15452
A,F,ED0,NR,NO06,:,:,:,:,:,:,:,:,:,:,7119,7287,7467,7567,7730
A,F,ED0,NR,NO07,:,:,:,:,:,:,:,:,:,:,7521,7595,7566,7670,7835
A,F,ED0,NR,PL,477101,468044,450037,432562,414366,409573,406067,405362,410176,420586,426521,449302,486431,516506,562349
A,F,ED0,NR,PL1,:,:,:,83985,81493,80873,80849,81687,83513,86780,89253,94829,103466,110611,119880
A,F,ED0,NR,PL11,:,:,:,27503,26173,25715,25715,25238,25594,26140,26765,28344,30381,31942,34460
A,F,ED0,NR,PL12,:,:,:,56482,55320,55158,55134,56449,57919,60640,62488,66485,73085,78669,85420
A,F,ED0,NR,PL2,:,:,:,92776,89798,88852,88972,89466,90399,92462,92939,97118,103613,108896,117160
A,F,ED0,NR,PL21,:,:,:,38321,37408,37099,37208,37445,37874,38759,38392,40636,43683,46258,50792
A,F,ED0,NR,PL22,:,:,:,54455,52390,51753,51764,52021,52525,53703,54547,56482,59930,62638,66368
A,F,ED0,NR,PL3,:,:,:,74565,70556,69625,68118,66484,66302,67586,67560,71032,77929,83177,91283
A,F,ED0,NR,PL31,:,:,:,23643,22358,22384,22158,21470,21404,21707,21760,22826,25550,27192,29950
A,F,ED0,NR,PL32,:,:,:,24450,23211,22908,22577,22131,22148,22407,22197,23096,25031,26562,29108
A,F,ED0,NR,PL33,:,:,:,13103,12417,12199,11809,11359,11183,11603,11649,12354,13438,14665,15997
A,F,ED0,NR,PL34,:,:,:,13369,12570,12134,11574,11524,11567,11869,11954,12756,13910,14758,16228
A,F,ED0,NR,PL4,:,:,:,73724,70188,69376,68800,68925,69961,72002,73148,77658,83536,88711,96323
A,F,ED0,NR,PL41,:,:,:,42050,40595,40561,40996,41157,42001,43089,43529,47063,50057,52505,56924
A,F,ED0,NR,PL42,:,:,:,19093,17851,17378,16794,16497,16790,17412,17724,18329,20214,21799,23827
A,F,ED0,NR,PL43,:,:,:,12581,11742,11437,11010,11271,11170,11501,11895,12266,13265,14407,15572
A,F,ED0,NR,PL5,:,:,:,45127,42904,42215,41679,41616,41335,42178,42705,44536,48120,50965,55487
A,F,ED0,NR,PL51,:,:,:,30967,29507,29036,28636,28755,28642,29431,30112,31477,34676,37056,40900
A,F,ED0,NR,PL52,:,:,:,14160,13397,13179,13043,12861,12693,12747,12593,13059,13444,13909,14587
A,F,ED0,NR,PL6,:,:,:,62385,59427,58632,57649,57184,58666,59578,60916,64129,69767,74146,82216
A,F,ED0,NR,PL61,:,:,:,22649,21212,20792,20354,19763,20263,20494,20753,21688,23791,25449,28161
A,F,ED0,NR,PL62,:,:,:,15520,15062,14657,14138,14133,14488,14684,14812,16025,16784,17907,19822
A,F,ED0,NR,PL63,:,:,:,24216,23153,23183,23157,23288,23915,24400,25351,26416,29192,30790,34233
A,F,ED0,NR,PT,102219,107155,112537,117770,126257,122255,124807,127757,128142,129031,128776,132761,132112,132563,130402
A,F,ED0,NR,PT1,:,:,:,:,118729,115129,117404,120098,120283,121103,121239,125168,124550,125147,123224
A,F,ED0,NR,PT11,:,:,:,:,45423,43672,44281,44980,44930,45214,45207,46070,46133,45553,44834
A,F,ED0,NR,PT15,:,:,:,:,4240,4366,4396,4601,4704,4870,5047,5201,5450,5625,5481
A,F,ED0,NR,PT16,:,:,:,:,23131,29339,30058,30121,29705,29777,29754,29600,28439,28293,27355
A,F,ED0,NR,PT17,:,:,:,:,39728,29161,29889,31214,31878,32095,31941,34784,35082,36199,36374
A,F,ED0,NR,PT18,:,:,:,:,6207,8591,8780,9182,9066,9147,9290,9513,9446,9477,9180
A,F,ED0,NR,PT2,:,:,:,:,3827,3596,3693,3903,3825,3926,3629,3725,3744,3713,3557
A,F,ED0,NR,PT20,:,:,:,:,3827,3596,3693,3903,3825,3926,3629,3725,3744,3713,3557
A,F,ED0,NR,PT3,:,:,:,:,3701,3530,3710,3756,4034,4002,3908,3868,3818,3703,3621
A,F,ED0,NR,PT30,:,:,:,:,3701,3530,3710,3756,4034,4002,3908,3868,3818,3703,3621
A,F,ED0,NR,RO,307478,308478,305150,302055,304592,311080,313558,316818,317536,317736,317609,319189,325174,328769,329153
A,F,ED0,NR,RO1,:,:,85830,85231,85225,86819,86003,87422,87275,87087,86509,87657,89655,90974,91814
A,F,ED0,NR,RO11,:,:,45469,44476,44390,44822,44632,45513,45561,45188,44718,45346,46132,46665,47022
A,F,ED0,NR,RO12,:,:,40361,40755,40835,41997,41371,41909,41714,41899,41791,42311,43523,44309,44792
A,F,ED0,NR,RO2,:,:,97457,95860,97500,100136,102160,103772,103357,103222,102736,101556,103022,102346,102110
A,F,ED0,NR,RO21,:,:,59549,58216,59770,61176,62768,63680,63445,63157,62382,61523,61947,61291,60675
A,F,ED0,NR,RO22,:,:,37908,37644,37730,38960,39392,40092,39912,40065,40354,40033,41075,41055,41435
A,F,ED0,NR,RO3,:,:,61023,60706,61290,62187,63394,63968,64926,66613,67804,70192,72326,74546,75485
A,F,ED0,NR,RO31,:,:,43059,42423,42559,42726,44078,44403,44423,44447,44779,45008,46031,46464,46117
A,F,ED0,NR,RO32,:,:,17964,18283,18731,19461,19316,19565,20503,22166,23025,25184,26295,28082,29368
A,F,ED0,NR,RO4,:,:,60840,60258,60577,61938,62001,61656,61978,60814,60560,59784,60171,60903,59744
A,F,ED0,NR,RO41,:,:,33488,33526,33527,34391,34801,34844,34969,34369,33868,33079,32981,33143,32378
A,F,ED0,NR,RO42,:,:,27352,26732,27050,27547,27200,26812,27009,26445,26692,26705,27190,27760,27366
A,F,ED0,NR,SE,173038,176588,165618,159974,153730,155827,159322,161411,:u,177558,181302,187785,193994,198554,203440
A,F,ED0,NR,SE1,68814,70933,65195,64132,61954,62418,63020,64182,:u,69652,73023,75980,78834,81191,83440
A,F,ED0,NR,SE11,39458,41007,37269,37583,36285,36325,36498,37317,:u,41135,43595,45353,47058,48782,50367
A,F,ED0,NR,SE12,29356,29926,27926,26549,25669,26093,26522,26865,:u,28517,29428,30627,31776,32409,33073
A,F,ED0,NR,SE2,71903,73302,69506,67751,65093,66428,68840,39525,:u,78364,77493,80382,82868,84786,87014
A,F,ED0,NR,SE21,14709,15097,14141,13662,13168,13101,13638,8448,:u,14559,15168,15590,15879,16121,16249
A,F,ED0,NR,SE22,23545,24739,22932,22395,21416,22163,23106,16159,:u,28988,26283,27371,28575,29273,30461
A,F,ED0,NR,SE23,33649,33466,32433,31694,30509,31164,32096,14918,:u,34817,36042,37421,38414,39392,40304
A,F,ED0,NR,SE3,32321,32354,29778,28092,26683,26981,27462,57933,:u,29542,30786,31423,32292,32577,32986
A,F,ED0,NR,SE31,15455,15460,14410,13503,13053,13146,13321,20797,:u,13978,14384,14744,15146,15400,15747
A,F,ED0,NR,SE32,6886,6656,6402,5995,5535,5579,5735,25221,:u,6639,7165,7335,7578,7563,7519
A,F,ED0,NR,SE33,9980,10238,8966,8594,8095,8256,8406,11915,:u,8925,9237,9344,9568,9614,9720
A,F,ED0,NR,SI,22846,27203,26132,26788,25275,23153,19594,19887,20826,20638,21491,22375,23617,24962,27174
A,F,ED0,NR,SI0,22846,27203,26132,26788,25275,23153,19594,19887,20826,20638,21491,22375,23617,24962,27174
A,F,ED0,NR,SI01,:,:,:,:,:,:,:,:,:,10392,10821,11381,11825,12358,13342
A,F,ED0,NR,SI02,:,:,:,:,:,:,:,:,:,10246,10670,10994,11792,12604,13832
A,F,ED0,NR,SK,92749,92319,75544,75057,73341,73904,73908,73308,69803,69017,68846,68282,68892,69180,71937
A,F,ED0,NR,SK0,92749,92319,75544,75057,73341,73904,73908,73308,69803,69017,68846,68282,68892,69180,71937
A,F,ED0,NR,SK01,:,:,8395,8272,7877,7829,7830,7895,7797,7818,8062,8484,8708,8958,9242
A,F,ED0,NR,SK02,:,:,25114,24969,24464,24734,24590,24272,22803,22469,22176,21911,22378,22475,23462
A,F,ED0,NR,SK03,:,:,18277,18485,18003,18130,18099,17853,17100,16995,17048,16933,16957,16927,17637
A,F,ED0,NR,SK04,:,:,23758,23331,22997,23211,23389,23288,22103,21735,21560,20954,20849,20820,21596
A,F,ED0,NR,TR,:,:,:,:,:,:,:,:,:,306597,335553,383732,469527,535522,562504
A,F,ED0,NR,TR1,:,:,:,:,:,:,:,:,:,:,41318,46637,53120,57513,63208
A,F,ED0,NR,TR10,:,:,:,:,:,:,:,:,:,:,41318,46637,53120,57513,63208
A,F,ED0,NR,TR2,:,:,:,:,:,:,:,:,:,:,12490,13561,16029,18591,19997
A,F,ED0,NR,TR21,:,:,:,:,:,:,:,:,:,:,6111,6612,7583,9032,10343
A,F,ED0,NR,TR22,:,:,:,:,:,:,:,:,:,:,6379,6949,8446,9559,9654
A,F,ED0,NR,TR3,:,:,:,:,:,:,:,:,:,:,41448,45645,55164,69141,73445
A,F,ED0,NR,TR31,:,:,:,:,:,:,:,:,:,:,14757,15783,19280,28403,31556
A,F,ED0,NR,TR32,:,:,:,:,:,:,:,:,:,:,13209,14220,17193,19869,20346
A,F,ED0,NR,TR33,:,:,:,:,:,:,:,:,:,:,13482,15642,18691,20869,21543
A,F,ED0,NR,TR4,:,:,:,:,:,:,:,:,:,:,34012,39659,42475,43765,47826
A,F,ED0,NR,TR41,:,:,:,:,:,:,:,:,:,:,13532,15377,18618,19381,22616
A,F,ED0,NR,TR42,:,:,:,:,:,:,:,:,:,:,20480,24282,23857,24384,25210
A,F,ED0,NR,TR5,:,:,:,:,:,:,:,:,:,:,30402,32468,38019,44353,50494
A,F,ED0,NR,TR51,:,:,:,:,:,:,:,:,:,:,20716,21495,24238,26606,29674
A,F,ED0,NR,TR52,:,:,:,:,:,:,:,:,:,:,9686,10973,13781,17747,20820
A,F,ED0,NR,TR6,:,:,:,:,:,:,:,:,:,:,43633,50118,61829,82105,97160
A,F,ED0,NR,TR61,:,:,:,:,:,:,:,:,:,:,12232,14766,17716,20272,23060
A,F,ED0,NR,TR62,:,:,:,:,:,:,:,:,:,:,17137,19539,22104,29202,34657
A,F,ED0,NR,TR63,:,:,:,:,:,:,:,:,:,:,14264,15813,22009,32631,39443
A,F,ED0,NR,TR7,:,:,:,:,:,:,:,:,:,:,20320,22209,27793,28370,28601
A,F,ED0,NR,TR71,:,:,:,:,:,:,:,:,:,:,8629,10001,11471,12669,12637
A,F,ED0,NR,TR72,:,:,:,:,:,:,:,:,:,:,11691,12208,16322,15701,15964
A,F,ED0,NR,TR8,:,:,:,:,:,:,:,:,:,:,22774,25732,30876,32133,32059
A,F,ED0,NR,TR81,:,:,:,:,:,:,:,:,:,:,4404,4635,5343,5695,5812
A,F,ED0,NR,TR82,:,:,:,:,:,:,:,:,:,:,2962,3462,4093,4373,4949
A,F,ED0,NR,TR83,:,:,:,:,:,:,:,:,:,:,15408,17635,21440,22065,21298
A,F,ED0,NR,TR9,:,:,:,:,:,:,:,:,:,:,15000,18933,20028,20374,19257
A,F,ED0,NR,TR90,:,:,:,:,:,:,:,:,:,:,15000,18933,20028,20374,19257
A,F,ED0,NR,TRA,:,:,:,:,:,:,:,:,:,:,10316,12663,16329,16861,16793
A,F,ED0,NR,TRA1,:,:,:,:,:,:,:,:,:,:,4641,6073,8625,8635,8559
A,F,ED0,NR,TRA2,:,:,:,:,:,:,:,:,:,:,5675,6590,7704,8226,8234
A,F,ED0,NR,TRB,:,:,:,:,:,:,:,:,:,:,22569,26080,31815,40034,35505
A,F,ED0,NR,TRB1,:,:,:,:,:,:,:,:,:,:,9326,10995,12136,14371,14506
A,F,ED0,NR,TRB2,:,:,:,:,:,:,:,:,:,:,13243,15085,19679,25663,20999
A,F,ED0,NR,TRC,:,:,:,:,:,:,:,:,:,:,41271,50027,76050,82282,78159
A,F,ED0,NR,TRC1,:,:,:,:,:,:,:,:,:,:,10898,12941,14237,15804,17872
A,F,ED0,NR,TRC2,:,:,:,:,:,:,:,:,:,:,16737,20898,44161,48330,41434
A,F,ED0,NR,TRC3,:,:,:,:,:,:,:,:,:,:,13636,16188,17652,18148,18853
A,F,ED0,NR,UK,561743,563568,577464,578365,576697,530248,401960,483616,:u,497600,546074,551160,585283,610956,628380
A,F,ED0,NR,UKC,:,31067,30736,30099,29378,28241,22928,22292,:u,27422,29956,30469,28383,30307,30789
A,F,ED0,NR,UKD,:,73755,71663,71025,70285,67867,53773,52304,:u,62953,69215,69313,66445,72773,74434
A,F,ED0,NR,UKE,:,55553,54659,53938,53469,52177,41251,40279,:u,49617,54715,55521,52833,57419,58972
A,F,ED0,NR,UKF,:,39222,39262,39209,39192,38383,29628,28470,:u,34611,38052,38686,37813,41629,43005
A,F,ED0,NR,UKG,:,57452,56421,56268,55508,54504,42743,42558,:u,51498,56659,56874,54255,59518,60985
A,F,ED0,NR,UKH,:,46325,45925,46125,46850,46649,35325,34454,:u,41939,45983,46685,46468,51597,54411
A,F,ED0,NR,UKI,:,81429,81994,82174,83225,81770,66591,66089,:u,83721,92573,93122,88701,97852,102134
A,F,ED0,NR,UKJ,:,62997,61889,60882,62277,61166,44997,44332,:u,55137,61838,62663,63682,71797,74438
A,F,ED0,NR,UKK,:,37007,36302,35842,36505,35650,25753,24711,:u,29495,33017,33335,34693,38514,39997
A,F,ED0,NR,UKL,:,33434,33510,32891,33129,32473,20174,26953,:u,32548,35594,35826,32991,36280,37438
A,F,ED0,NR,UKM,:,26619,47138,51643,47574,12286,108,9247,:u,8728,9617,9762,59750,33402,31295
A,F,ED0,NR,UKN,:,18710,17586,18258,19299,19072,18689,6292,:u,17217,18855,18903,18230,19867,20482
A,F,ED0,NR,UKN0,:,18710,17586,18258,19299,19072,18689,6292,:u,17217,18855,18903,18230,19867,20482
A,F,ED1,NR,AT,186841,188453,190108,190130,187288,184455,181782,176597,172374,168192,163114,160723,158826,158281,158787
A,F,ED1,NR,AT1,:,73457,:,74313,73158,72265,71365,69910,68982,68393,67113,66753,66417,66502,67174
A,F,ED1,NR,AT11,:,5906,:,5840,5749,5631,5472,5317,5232,5099,5004,4940,4941,4966,5012
A,F,ED1,NR,AT12,:,36750,:,37049,36208,35686,35338,34025,33457,32467,31496,31163,30987,30921,31125
A,F,ED1,NR,AT13,:,30801,:,31424,31201,30948,30555,30568,30293,30827,30613,30650,30490,30616,31037
A,F,ED1,NR,AT2,:,41036,:,40650,39545,38543,37894,36534,35554,34538,33294,32387,31614,31424,31378
A,F,ED1,NR,AT21,:,13745,:,13618,13159,12850,12610,12163,11892,11311,10994,10640,10407,10209,10132
A,F,ED1,NR,AT22,:,27291,:,27032,26386,25693,25284,24371,23662,23227,22300,21747,21209,21215,21246
A,F,ED1,NR,AT3,:,73960,:,75167,74585,73647,72523,70153,67838,65261,62707,61583,60794,60356,60236
A,F,ED1,NR,AT31,:,35268,:,35785,35360,34897,34346,32871,31621,30431,29262,28696,28410,28222,28264
A,F,ED1,NR,AT32,:,12502,:,12641,12553,12348,12225,11955,11718,11308,10844,10760,10543,10462,10295
A,F,ED1,NR,AT33,:,16928,:,17230,17134,16868,16639,16163,15576,14935,14377,14040,13801,13705,13680
A,F,ED1,NR,AT34,:,9262,:,9511,9538,9534,9313,9164,8923,8587,8224,8087,8040,7967,7998
A,F,ED1,NR,BE,:,370339,376351,375510,373700,370640,364668,360536,357699,358141,358581,357562,357569,359442,363019
A,F,ED1,NR,BE1,:,38201,38824,38974,39300,39445,39710,39710,39978,40160,40716,40894,41550,42276,43212
A,F,ED1,NR,BE10,:,38201,38824,38974,39300,39445,39710,39710,39978,40160,40716,40894,41550,42276,43212
A,F,ED1,NR,BE2,:,204449,206711,207201,206685,205380,203410,203410,197812,197201,195980,194621,193490,194407,196208
A,F,ED1,NR,BE21,:,58554,59064,59203,59004,58501,58036,58036,56594,56355,55918,55681,55475,55664,56432
A,F,ED1,NR,BE22,:,28894,29125,28736,28432,27999,27623,27623,26605,26490,26431,26275,25812,26028,25999
A,F,ED1,NR,BE23,:,46151,46786,47059,47111,46951,46810,46810,45877,45904,45628,45318,45117,45687,46136
A,F,ED1,NR,BE24,:,30417,30865,31326,31599,31854,31664,31664,31545,31815,32059,32046,32384,32565,32941
A,F,ED1,NR,BE25,:,40433,40871,40877,40539,40075,39277,39277,37191,36637,35944,35301,34702,34463,34700
A,F,ED1,NR,BE3,:,127522,130434,128977,127377,122595,121548,121548,119909,120780,121885,122047,122529,122759,123599
A,F,ED1,NR,BE31,:,13675,13822,13690,13525,13461,13270,13270,13049,13109,13218,13132,13208,13201,13234
A,F,ED1,NR,BE32,:,49566,49200,48202,47623,46789,46343,46343,45794,46387,46869,47006,47117,47123,47237
A,F,ED1,NR,BE33,:,36278,39244,39041,38502,34893,34506,34506,33865,33781,34140,34171,34294,34524,34915
A,F,ED1,NR,BE34,:,10625,10657,10566,10517,10465,10584,10584,10513,10805,10845,10963,10983,11005,11126
A,F,ED1,NR,BE35,:,17378,17511,17478,17210,16987,16845,16845,16688,16698,16813,16775,16927,16906,17087
A,F,ED1,NR,BG,204922,198169,189048,180011,168564,160631,151711,140230,131849,129348,127410,126742,126202,123474,121895
A,F,ED1,NR,BG3,:,:,:,:,:,:,83284,76599,71646,69780,68438,67780,67301,65775,64423
A,F,ED1,NR,BG31,:,:,:,:,:,:,19256,17679,16498,15930,15505,15282,15019,14674,14330
A,F,ED1,NR,BG32,:,:,:,:,:,:,17890,16343,15206,14805,14341,14217,14026,13579,13326
A,F,ED1,NR,BG33,:,:,:,:,:,:,21560,19879,18645,18242,18002,17822,17714,17365,16871
A,F,ED1,NR,BG34,:,:,:,:,:,:,24578,22698,21297,20803,20590,20459,20542,20157,19896
A,F,ED1,NR,BG4,:,:,:,:,:,:,68427,63631,60203,59568,58972,58962,58901,57699,57472
A,F,ED1,NR,BG41,:,:,:,:,:,:,36714,34668,33154,33052,33005,32973,33091,32608,32597
A,F,ED1,NR,BG42,:,:,:,:,:,:,31713,28963,27049,26516,25967,25989,25810,25091,24875
A,F,ED1,NR,CH,:,:,:,:,:,:,:,:,:,247821,245022,242075,238592,235916,234397
A,F,ED1,NR,CH0,:,:,:,:,:,:,:,:,:,247821,245022,242075,238592,235916,234397
A,F,ED1,NR,CH01,:,:,:,:,:,:,:,:,:,:,:,:,:,47187,47131
A,F,ED1,NR,CH02,:,:,:,:,:,:,:,:,:,:,:,:,:,52903,52570
A,F,ED1,NR,CH03,:,:,:,:,:,:,:,:,:,:,:,:,:,30854,30671
A,F,ED1,NR,CH04,:,:,:,:,:,:,:,:,:,:,:,:,:,38176,38623
A,F,ED1,NR,CH05,:,:,:,:,:,:,:,:,:,:,:,:,:,34357,33664
A,F,ED1,NR,CH06,:,:,:,:,:,:,:,:,:,:,:,:,:,23175,22611
A,F,ED1,NR,CH07,:,:,:,:,:,:,:,:,:,:,:,:,:,9264,9127
A,F,ED1,NR,CY,:,31094,31018,30893,30982,30575,30094,29807,29111,28084,27691,27116,26625,26376,26369
A,F,ED1,NR,CY0,:,31094,31018,30893,30982,30575,30094,29807,29111,28084,27691,27116,26625,26376,26369
A,F,ED1,NR,CY00,:,31094,31018,30893,30982,30575,30094,29807,29111,28084,27691,27116,26625,26376,26369
A,F,ED1,NR,CZ,322277,317462,313196,305524,291978,273560,258298,242940,229244,224264,222814,223356,224854,227235,232202
A,F,ED1,NR,CZ0,322277,317462,313196,305524,291978,273560,258298,242940,229244,224264,222814,223356,224854,227235,232202
A,F,ED1,NR,CZ01,:,:,:,29210,27946,25968,24357,22910,21618,21149,21012,21062,21203,21429,24313
A,F,ED1,NR,CZ02,:,:,:,33019,31928,30047,28256,26576,25078,24533,24374,24434,24598,24858,29209
A,F,ED1,NR,CZ03,:,:,:,34841,33150,31053,29431,27681,26121,25553,25388,25450,25620,25892,26945
A,F,ED1,NR,CZ04,:,:,:,35203,33714,31849,30323,28520,26912,26328,26157,26221,26398,26676,26528
A,F,ED1,NR,CZ05,:,:,:,45616,43566,41044,38985,36666,34599,33848,33629,33711,33937,34296,34037
A,F,ED1,NR,CZ06,:,:,:,49911,47913,44861,42311,39796,37552,36736,36499,36587,36833,37223,36665
A,F,ED1,NR,CZ07,:,:,:,37666,35870,33590,31452,29581,27914,27307,27131,27197,27379,27669,27121
A,F,ED1,NR,CZ08,:,:,:,40058,37891,35148,33183,31210,29450,28810,28624,28694,28886,29192,27384
A,F,ED1,NR,DE,1874468,1827451,1774110,1708182,1637382,1605518,1607124,1609623,1620722,1611174,1573099,1532150,1491862,1453042,1428630
A,F,ED1,NR,DE1,245813,246670,246830,243193,30432,231835,231516,231944,232478,229950,222660,215112,208367,200374,195331
A,F,ED1,NR,DE2,275596,276617,274537,271597,1637382,261896,260402,261945,260725,259378,253690,246628,239437,229983,222731
A,F,ED1,NR,DE3,71041,65624,61124,56186,:,52146,52320,53375,58441,58787,57959,56635,53493,53546,54128
A,F,ED1,NR,DE30,71041,65624,61124,56186,:,52146,52320,53375,58441,58787,57959,56635,53493,53546,54128
A,F,ED1,NR,DE4,62874,54213,45788,37102,:,31056,32393,34011,37479,39400,40029,40265,39155,38539,38560
A,F,ED1,NR,DE5,13320,13136,13035,12616,:,12225,12145,11982,11898,11719,11396,10890,10649,10317,10193
A,F,ED1,NR,DE50,13320,13136,13035,12616,:,12225,12145,11982,11898,11719,11396,10890,10649,10317,10193
A,F,ED1,NR,DE6,30845,31083,31025,30686,:,29691,29747,29989,30366,30054,29654,29281,28959,28979,28915
A,F,ED1,NR,DE60,30845,31083,31025,30686,:,29691,29747,29989,30366,30054,29654,29281,28959,28979,28915
A,F,ED1,NR,DE7,129981,130213,129868,128130,:,123281,123467,122482,122048,120025,114995,112222,109598,107089,106081
A,F,ED1,NR,DE8,46600,39885,33036,26361,12292,20812,21222,22102,23498,24397,24743,24958,25054,25080,25231
A,F,ED1,NR,DE80,46600,39885,33036,26361,12292,20812,21222,22102,23498,24397,24743,24958,25054,25080,25231
A,F,ED1,NR,DE9,181274,183078,183645,182593,30275,175623,176566,175413,174784,172229,165752,159946,154260,151296,148740
A,F,ED1,NR,DEA,415138,414870,414963,409736,21808,391138,390184,386538,383991,377243,367189,355520,347376,337878,331967
A,F,ED1,NR,DEB,93734,93743,91913,91861,398358,86632,85745,85057,84179,82884,79697,77508,74838,71976,70059
A,F,ED1,NR,DEC,22973,22880,22839,22344,:,20850,20718,20025,19579,19005,17870,17243,16488,15768,15501
A,F,ED1,NR,DEC0,22973,22880,22839,22344,:,20850,20718,20025,19579,19005,17870,17243,16488,15768,15501
A,F,ED1,NR,DED,100836,87147,73664,60327,:,49263,50701,53600,56988,59838,61287,61933,62136,62764,63444
A,F,ED1,NR,DEE,:,:,:,:,:,30450,30455,30698,32141,33265,33938,34120,33906,33268,33344
A,F,ED1,NR,DEF,62737,63837,63870,63393,21446,60678,60763,60081,60189,59898,58576,56483,54506,52534,50900
A,F,ED1,NR,DEF0,62737,63837,63870,63393,21446,60678,60763,60081,60189,59898,58576,56483,54506,52534,50900
A,F,ED1,NR,DEG,58295,49809,41833,34147,51133,27942,28777,30379,31939,33104,33663,33407,33642,33651,33505
A,F,ED1,NR,DEG0,58295,49809,41833,34147,51133,27942,28777,30379,31939,33104,33663,33407,33642,33651,33505
A,F,ED1,NR,DK,175632,180839,186850,192701,202262,204497,204386,201679,:u,202648,200544,198596,196972,229278,228990
A,F,ED1,NR,DK0,175632,180839,186850,192701,202262,204497,204386,201679,:u,202648,200544,198596,196972,229278,228990
A,F,ED1,NR,DK01,:,:,:,:,:,:,:,:,:u,:,55714,55780,55945,66079,66432
A,F,ED1,NR,DK02,:,:,:,:,:,:,:,:,:u,:,30991,30629,30203,34726,34798
A,F,ED1,NR,DK03,:,:,:,:,:,:,:,:,:u,:,45344,44639,43987,50993,50616
